cust_id,DOB,Customer Year,Customer Age,Gender,City,Cat _SubCat
266993,03-11-1975,1975,38,F,2,Electronics  Cameras
266997,23-01-1970,1970,43,M,9,Books  Comics
266997,23-01-1970,1970,43,M,9,Footwear  Women
266997,23-01-1970,1970,41,M,9,Electronics  Personal Appliances
266998,01-02-1989,1989,23,F,5,Electronics  Mobiles
266998,01-02-1989,1989,23,F,5,Bags  Mens
266998,01-02-1989,1989,22,F,5,Footwear  Mens
266998,01-02-1989,1989,22,F,5,Electronics  Audio and video
266999,13-01-1989,1989,24,M,1,Clothing  Mens
266999,13-01-1989,1989,23,M,1,Electronics  Personal Appliances
266999,13-01-1989,1989,23,M,1,Electronics  Mobiles
267000,06-02-1984,1984,29,F,5,Bags  Women
267000,06-02-1984,1984,29,F,5,Electronics  Computers
267000,06-02-1984,1984,28,F,5,Footwear  Women
267000,06-02-1984,1984,28,F,5,Footwear  Women
267000,06-02-1984,1984,28,F,5,Books  Children
267000,06-02-1984,1984,28,F,5,Home and kitchen  Kitchen
267000,06-02-1984,1984,28,F,5,Books  Fiction
267000,06-02-1984,1984,27,F,5,Clothing  Women
267001,27-06-1971,1971,42,F,6,Books  Children
267001,27-06-1971,1971,42,F,6,Home and kitchen  Furnishing
267002,19-08-1986,1986,27,F,7,Electronics  Cameras
267002,19-08-1986,1986,26,F,7,Electronics  Audio and video
267002,19-08-1986,1986,25,F,7,Electronics  Computers
267002,19-08-1986,1986,25,F,7,Footwear  Kids
267002,19-08-1986,1986,25,F,7,Books  Children
267002,19-08-1986,1986,25,F,7,Books  DIY
267004,24-08-1985,1985,28,M,2,Clothing  Mens
267004,24-08-1985,1985,28,M,2,Home and kitchen  Kitchen
267005,27-12-1988,1988,25,M,4,Home and kitchen  Kitchen
267005,27-12-1988,1988,24,M,4,Electronics  Mobiles
267005,27-12-1988,1988,23,M,4,Footwear  Women
267005,27-12-1988,1988,23,M,4,Home and kitchen  Kitchen
267008,11-01-1990,1990,23,M,4,Clothing  Kids
267008,11-01-1990,1990,22,M,4,Electronics  Computers
267010,18-12-1971,1971,42,F,4,Clothing  Women
267010,18-12-1971,1971,41,F,4,Electronics  Personal Appliances
267010,18-12-1971,1971,41,F,4,Books  DIY
267012,29-06-1980,1980,32,M,2,Bags  Women
267014,08-05-1978,1978,35,M,2,Electronics  Cameras
267014,08-05-1978,1978,35,M,2,Electronics  Cameras
267014,08-05-1978,1978,35,M,2,Home and kitchen  Kitchen
267014,08-05-1978,1978,35,M,2,Electronics  Computers
267014,08-05-1978,1978,35,M,2,Electronics  Computers
267014,08-05-1978,1978,34,M,2,Footwear  Women
267014,08-05-1978,1978,34,M,2,Footwear  Women
267014,08-05-1978,1978,34,M,2,Books  DIY
267014,08-05-1978,1978,34,M,2,Books  Comics
267014,08-05-1978,1978,33,M,2,Books  Comics
267014,08-05-1978,1978,33,M,2,Bags  Women
267015,02-01-1980,1980,33,M,7,Electronics  Personal Appliances
267015,02-01-1980,1980,32,M,7,Footwear  Women
267015,02-01-1980,1980,32,M,7,Books  Academic
267016,08-05-1990,1990,23,F,6,Books  Academic
267016,08-05-1990,1990,23,F,6,Footwear  Kids
267016,08-05-1990,1990,23,F,6,Books  Academic
267016,08-05-1990,1990,22,F,6,Electronics  Cameras
267016,08-05-1990,1990,22,F,6,Home and kitchen  Kitchen
267016,08-05-1990,1990,22,F,6,Home and kitchen  Kitchen
267016,08-05-1990,1990,21,F,6,Footwear  Kids
267017,17-09-1981,1981,32,F,10,Home and kitchen  Kitchen
267017,17-09-1981,1981,32,F,10,Bags  Women
267017,17-09-1981,1981,31,F,10,Clothing  Kids
267017,17-09-1981,1981,30,F,10,Books  Comics
267017,17-09-1981,1981,30,F,10,Books  Children
267018,12-06-1982,1982,31,M,10,Clothing  Women
267018,12-06-1982,1982,29,M,10,Footwear  Women
267019,02-09-1989,1989,24,M,3,Footwear  Mens
267019,02-09-1989,1989,24,M,3,Home and kitchen  Tools
267019,02-09-1989,1989,23,M,3,Books  Comics
267019,02-09-1989,1989,22,M,3,Home and kitchen  Tools
267020,26-12-1974,1974,39,F,8,Home and kitchen  Tools
267020,26-12-1974,1974,39,F,8,Electronics  Mobiles
267020,26-12-1974,1974,38,F,8,Books  Comics
267020,26-12-1974,1974,38,F,8,Electronics  Mobiles
267020,26-12-1974,1974,38,F,8,Books  Fiction
267020,26-12-1974,1974,38,F,8,Books  Academic
267020,26-12-1974,1974,37,F,8,Home and kitchen  Furnishing
267020,26-12-1974,1974,37,F,8,Books  Academic
267021,21-09-1982,1982,31,M,1,Home and kitchen  Kitchen
267021,21-09-1982,1982,30,M,1,Books  DIY
267021,21-09-1982,1982,29,M,1,Books  Comics
267022,01-05-1982,1982,31,F,8,Books  Non-Fiction
267023,28-12-1988,1988,25,F,8,Home and kitchen  Kitchen
267023,28-12-1988,1988,23,F,8,Electronics  Personal Appliances
267023,28-12-1988,1988,23,F,8,Clothing  Kids
267023,28-12-1988,1988,23,F,8,Home and kitchen  Bath
267023,28-12-1988,1988,23,F,8,Home and kitchen  Bath
267023,28-12-1988,1988,23,F,8,Home and kitchen  Kitchen
267024,13-12-1989,1989,24,M,10,Electronics  Cameras
267024,13-12-1989,1989,24,M,10,Electronics  Personal Appliances
267024,13-12-1989,1989,24,M,10,Clothing  Mens
267024,13-12-1989,1989,23,M,10,Books  Academic
267024,13-12-1989,1989,23,M,10,Clothing  Mens
267024,13-12-1989,1989,23,M,10,Home and kitchen  Tools
267024,13-12-1989,1989,22,M,10,Clothing  Kids
267024,13-12-1989,1989,22,M,10,Home and kitchen  Kitchen
267024,13-12-1989,1989,22,M,10,Home and kitchen  Kitchen
267025,12-08-1976,1976,37,F,8,Books  Academic
267025,12-08-1976,1976,37,F,8,Clothing  Mens
267025,12-08-1976,1976,36,F,8,Electronics  Mobiles
267025,12-08-1976,1976,36,F,8,Books  Academic
267025,12-08-1976,1976,36,F,8,Clothing  Kids
267025,12-08-1976,1976,36,F,8,Bags  Mens
267025,12-08-1976,1976,35,F,8,Clothing  Mens
267028,06-10-1992,1992,21,F,7,Bags  Mens
267028,06-10-1992,1992,20,F,7,Books  Fiction
267028,06-10-1992,1992,20,F,7,Books  Academic
267028,06-10-1992,1992,19,F,7,Books  DIY
267030,08-12-1981,1981,31,F,9,Books  Children
267030,08-12-1981,1981,31,F,9,Footwear  Mens
267030,08-12-1981,1981,30,F,9,Electronics  Cameras
267032,21-04-1971,1971,42,F,4,Books  Comics
267032,21-04-1971,1971,42,F,4,Electronics  Audio and video
267032,21-04-1971,1971,42,F,4,Bags  Women
267032,21-04-1971,1971,41,F,4,Books  Fiction
267032,21-04-1971,1971,41,F,4,Books  Fiction
267032,21-04-1971,1971,40,F,4,Books  Comics
267033,18-05-1992,1992,21,M,6,Electronics  Cameras
267033,18-05-1992,1992,20,M,6,Electronics  Personal Appliances
267034,05-10-1989,1989,24,F,9,Home and kitchen  Bath
267034,05-10-1989,1989,22,F,9,Home and kitchen  Tools
267037,02-09-1988,1988,24,F,1,Electronics  Cameras
267037,02-09-1988,1988,23,F,1,Books  Academic
267037,02-09-1988,1988,23,F,1,Electronics  Mobiles
267037,02-09-1988,1988,23,F,1,Books  Fiction
267042,23-07-1970,1970,43,M,8,Clothing  Women
267042,23-07-1970,1970,43,M,8,Books  Children
267042,23-07-1970,1970,43,M,8,Books  Children
267042,23-07-1970,1970,42,M,8,Bags  Women
267042,23-07-1970,1970,41,M,8,Electronics  Cameras
267042,23-07-1970,1970,41,M,8,Bags  Mens
267042,23-07-1970,1970,41,M,8,Bags  Mens
267042,23-07-1970,1970,41,M,8,Bags  Mens
267043,04-10-1984,1984,29,F,3,Books  Non-Fiction
267043,04-10-1984,1984,27,F,3,Electronics  Computers
267043,04-10-1984,1984,27,F,3,Books  Non-Fiction
267044,16-06-1985,1985,26,F,9,Clothing  Women
267045,05-02-1989,1989,24,M,8,Bags  Women
267045,05-02-1989,1989,24,M,8,Home and kitchen  Kitchen
267045,05-02-1989,1989,24,M,8,Home and kitchen  Kitchen
267045,05-02-1989,1989,24,M,8,Footwear  Mens
267045,05-02-1989,1989,24,M,8,Clothing  Mens
267045,05-02-1989,1989,24,M,8,Clothing  Mens
267045,05-02-1989,1989,23,M,8,Home and kitchen  Bath
267045,05-02-1989,1989,22,M,8,Home and kitchen  Furnishing
267045,05-02-1989,1989,22,M,8,Home and kitchen  Tools
267046,03-07-1987,1987,26,M,6,Home and kitchen  Tools
267046,03-07-1987,1987,24,M,6,Electronics  Computers
267048,08-02-1988,1988,25,M,8,Bags  Mens
267048,08-02-1988,1988,23,M,8,Clothing  Kids
267048,08-02-1988,1988,23,M,8,Books  Children
267048,08-02-1988,1988,23,M,8,Bags  Women
267048,08-02-1988,1988,23,M,8,Bags  Women
267049,28-09-1984,1984,29,M,10,Clothing  Women
267049,28-09-1984,1984,29,M,10,Footwear  Women
267049,28-09-1984,1984,29,M,10,Electronics  Cameras
267049,28-09-1984,1984,29,M,10,Books  Non-Fiction
267049,28-09-1984,1984,29,M,10,Bags  Women
267051,19-11-1982,1982,31,F,10,Books  Academic
267051,19-11-1982,1982,31,F,10,Bags  Women
267051,19-11-1982,1982,29,F,10,Books  Non-Fiction
267051,19-11-1982,1982,29,F,10,Books  Comics
267053,20-09-1982,1982,31,M,9,Electronics  Personal Appliances
267053,20-09-1982,1982,30,M,9,Bags  Women
267053,20-09-1982,1982,30,M,9,Clothing  Kids
267053,20-09-1982,1982,30,M,9,Books  Children
267053,20-09-1982,1982,30,M,9,Electronics  Audio and video
267053,20-09-1982,1982,29,M,9,Books  Comics
267056,06-04-1989,1989,23,M,8,Electronics  Mobiles
267056,06-04-1989,1989,23,M,8,Electronics  Audio and video
267056,06-04-1989,1989,22,M,8,Home and kitchen  Tools
267058,06-02-1992,1992,21,F,10,Books  Fiction
267058,06-02-1992,1992,20,F,10,Bags  Mens
267058,06-02-1992,1992,20,F,10,Bags  Mens
267058,06-02-1992,1992,19,F,10,Home and kitchen  Kitchen
267058,06-02-1992,1992,19,F,10,Books  Children
267061,19-01-1981,1981,32,M,1,Books  Comics
267061,19-01-1981,1981,32,M,1,Electronics  Computers
267066,25-06-1970,1970,41,F,10,Footwear  Women
267066,25-06-1970,1970,41,F,10,Electronics  Personal Appliances
267066,25-06-1970,1970,41,F,10,Books  Non-Fiction
267067,01-11-1991,1991,22,M,5,Footwear  Mens
267067,01-11-1991,1991,22,M,5,Home and kitchen  Tools
267067,01-11-1991,1991,21,M,5,Clothing  Mens
267067,01-11-1991,1991,21,M,5,Clothing  Mens
267067,01-11-1991,1991,20,M,5,Clothing  Kids
267068,04-12-1979,1979,34,M,6,Clothing  Mens
267068,04-12-1979,1979,34,M,6,Home and kitchen  Bath
267068,04-12-1979,1979,33,M,6,Electronics  Audio and video
267068,04-12-1979,1979,32,M,6,Footwear  Kids
267068,04-12-1979,1979,32,M,6,Electronics  Computers
267068,04-12-1979,1979,32,M,6,Bags  Women
267072,12-06-1985,1985,28,M,8,Home and kitchen  Kitchen
267072,12-06-1985,1985,28,M,8,Electronics  Mobiles
267072,12-06-1985,1985,27,M,8,Home and kitchen  Kitchen
267073,18-12-1989,1989,24,F,9,Clothing  Mens
267073,18-12-1989,1989,23,F,9,Footwear  Mens
267073,18-12-1989,1989,23,F,9,Home and kitchen  Kitchen
267073,18-12-1989,1989,22,F,9,Home and kitchen  Bath
267073,18-12-1989,1989,22,F,9,Electronics  Mobiles
267075,03-05-1977,1977,36,M,10,Books  Children
267075,03-05-1977,1977,34,M,10,Footwear  Mens
267075,03-05-1977,1977,34,M,10,Books  Academic
267075,03-05-1977,1977,34,M,10,Books  Fiction
267075,03-05-1977,1977,34,M,10,Electronics  Computers
267076,23-12-1982,1982,30,F,4,Home and kitchen  Furnishing
267076,23-12-1982,1982,30,F,4,Books  DIY
267076,23-12-1982,1982,29,F,4,Clothing  Women
267078,22-04-1971,1971,42,M,5,Books  Fiction
267081,17-07-1970,1970,42,F,3,Books  Academic
267081,17-07-1970,1970,42,F,3,Books  Academic
267081,17-07-1970,1970,42,F,3,Clothing  Women
267081,17-07-1970,1970,41,F,3,Footwear  Kids
267083,15-10-1980,1980,32,F,3,Books  Comics
267083,15-10-1980,1980,31,F,3,Books  Children
267084,27-03-1978,1978,35,M,1,Books  Comics
267084,27-03-1978,1978,35,M,1,Clothing  Women
267084,27-03-1978,1978,35,M,1,Clothing  Women
267084,27-03-1978,1978,34,M,1,Electronics  Computers
267084,27-03-1978,1978,34,M,1,Electronics  Mobiles
267084,27-03-1978,1978,34,M,1,Home and kitchen  Furnishing
267085,13-06-1978,1978,35,M,1,Bags  Mens
267085,13-06-1978,1978,33,M,1,Home and kitchen  Kitchen
267088,14-05-1979,1979,34,F,9,Electronics  Cameras
267088,14-05-1979,1979,33,F,9,Home and kitchen  Kitchen
267088,14-05-1979,1979,33,F,9,Home and kitchen  Kitchen
267088,14-05-1979,1979,32,F,9,Clothing  Kids
267090,01-07-1980,1980,33,F,6,Footwear  Women
267090,01-07-1980,1980,31,F,6,Clothing  Women
267091,01-10-1979,1979,34,M,7,Books  Comics
267092,08-10-1972,1972,41,F,7,Clothing  Women
267092,08-10-1972,1972,40,F,7,Home and kitchen  Kitchen
267093,21-06-1989,1989,24,F,9,Clothing  Women
267093,21-06-1989,1989,22,F,9,Bags  Women
267093,21-06-1989,1989,22,F,9,Home and kitchen  Kitchen
267094,24-11-1992,1992,19,M,9,Home and kitchen  Kitchen
267094,24-11-1992,1992,19,M,9,Clothing  Kids
267094,24-11-1992,1992,19,M,9,Clothing  Kids
267097,05-05-1973,1973,39,M,2,Books  Comics
267097,05-05-1973,1973,39,M,2,Electronics  Audio and video
267097,05-05-1973,1973,38,M,2,Books  Academic
267099,25-02-1989,1989,24,M,5,Home and kitchen  Kitchen
267099,25-02-1989,1989,24,M,5,Bags  Mens
267099,25-02-1989,1989,24,M,5,Bags  Mens
267099,25-02-1989,1989,23,M,5,Books  DIY
267099,25-02-1989,1989,23,M,5,Home and kitchen  Furnishing
267099,25-02-1989,1989,23,M,5,Home and kitchen  Furnishing
267099,25-02-1989,1989,23,M,5,Home and kitchen  Furnishing
267099,25-02-1989,1989,23,M,5,Home and kitchen  Furnishing
267099,25-02-1989,1989,23,M,5,Footwear  Mens
267100,19-10-1977,1977,36,F,6,Books  Academic
267100,19-10-1977,1977,35,F,6,Home and kitchen  Bath
267100,19-10-1977,1977,34,F,6,Home and kitchen  Kitchen
267101,02-03-1971,1971,40,M,8,Electronics  Personal Appliances
267102,26-10-1992,1992,21,F,2,Home and kitchen  Tools
267102,26-10-1992,1992,20,F,2,Books  DIY
267102,26-10-1992,1992,19,F,2,Footwear  Mens
267103,05-03-1987,1987,26,M,8,Home and kitchen  Bath
267103,05-03-1987,1987,26,M,8,Bags  Women
267103,05-03-1987,1987,25,M,8,Electronics  Computers
267103,05-03-1987,1987,25,M,8,Clothing  Kids
267103,05-03-1987,1987,25,M,8,Home and kitchen  Furnishing
267103,05-03-1987,1987,25,M,8,Home and kitchen  Furnishing
267103,05-03-1987,1987,25,M,8,Clothing  Women
267103,05-03-1987,1987,24,M,8,Clothing  Mens
267104,29-10-1975,1975,38,M,4,Books  Children
267104,29-10-1975,1975,38,M,4,Books  Children
267104,29-10-1975,1975,37,M,4,Home and kitchen  Bath
267105,22-11-1986,1986,27,M,1,Clothing  Kids
267105,22-11-1986,1986,26,M,1,Electronics  Cameras
267105,22-11-1986,1986,26,M,1,Electronics  Cameras
267105,22-11-1986,1986,26,M,1,Electronics  Mobiles
267106,19-03-1983,1983,28,M,3,Books  Non-Fiction
267106,19-03-1983,1983,28,M,3,Bags  Women
267107,27-07-1977,1977,36,M,1,Home and kitchen  Tools
267107,27-07-1977,1977,35,M,1,Clothing  Kids
267107,27-07-1977,1977,35,M,1,Clothing  Mens
267108,13-01-1984,1984,29,F,9,Bags  Mens
267108,13-01-1984,1984,28,F,9,Clothing  Women
267108,13-01-1984,1984,28,F,9,Books  Comics
267110,18-10-1987,1987,25,F,7,Home and kitchen  Tools
267110,18-10-1987,1987,25,F,7,Books  Children
267110,18-10-1987,1987,25,F,7,Clothing  Mens
267110,18-10-1987,1987,25,F,7,Electronics  Mobiles
267110,18-10-1987,1987,24,F,7,Home and kitchen  Furnishing
267112,22-10-1972,1972,41,M,7,Clothing  Kids
267112,22-10-1972,1972,41,M,7,Books  Children
267112,22-10-1972,1972,40,M,7,Electronics  Cameras
267112,22-10-1972,1972,39,M,7,Footwear  Kids
267113,04-11-1975,1975,38,F,3,Bags  Women
267113,04-11-1975,1975,37,F,3,Electronics  Personal Appliances
267113,04-11-1975,1975,37,F,3,Electronics  Personal Appliances
267113,04-11-1975,1975,36,F,3,Footwear  Women
267116,07-07-1973,1973,39,F,7,Books  Comics
267116,07-07-1973,1973,38,F,7,Books  Comics
267117,21-01-1978,1978,35,F,7,Books  Fiction
267117,21-01-1978,1978,34,F,7,Electronics  Mobiles
267117,21-01-1978,1978,34,F,7,Electronics  Mobiles
267117,21-01-1978,1978,34,F,7,Footwear  Mens
267117,21-01-1978,1978,34,F,7,Clothing  Women
267117,21-01-1978,1978,33,F,7,Footwear  Women
267119,07-11-1983,1983,30,F,7,Electronics  Audio and video
267119,07-11-1983,1983,29,F,7,Electronics  Mobiles
267119,07-11-1983,1983,28,F,7,Electronics  Personal Appliances
267119,07-11-1983,1983,28,F,7,Electronics  Personal Appliances
267122,27-06-1984,1984,29,F,7,Clothing  Kids
267122,27-06-1984,1984,27,F,7,Home and kitchen  Tools
267122,27-06-1984,1984,27,F,7,Home and kitchen  Kitchen
267124,21-08-1974,1974,38,M,2,Home and kitchen  Tools
267124,21-08-1974,1974,37,M,2,Footwear  Kids
267124,21-08-1974,1974,37,M,2,Electronics  Computers
267125,11-06-1981,1981,32,F,4,Footwear  Women
267125,11-06-1981,1981,31,F,4,Electronics  Mobiles
267125,11-06-1981,1981,31,F,4,Electronics  Personal Appliances
267125,11-06-1981,1981,31,F,4,Clothing  Women
267125,11-06-1981,1981,31,F,4,Clothing  Women
267125,11-06-1981,1981,31,F,4,Books  Comics
267125,11-06-1981,1981,31,F,4,Books  Comics
267125,11-06-1981,1981,30,F,4,Clothing  Mens
267125,11-06-1981,1981,30,F,4,Electronics  Personal Appliances
267126,09-02-1973,1973,40,M,8,Home and kitchen  Tools
267126,09-02-1973,1973,39,M,8,Footwear  Mens
267126,09-02-1973,1973,39,M,8,Clothing  Kids
267126,09-02-1973,1973,39,M,8,Footwear  Mens
267126,09-02-1973,1973,38,M,8,Home and kitchen  Kitchen
267126,09-02-1973,1973,38,M,8,Footwear  Mens
267129,13-05-1978,1978,35,M,6,Books  Comics
267129,13-05-1978,1978,33,M,6,Home and kitchen  Furnishing
267129,13-05-1978,1978,33,M,6,Books  Non-Fiction
267134,14-09-1992,1992,21,M,2,Footwear  Kids
267134,14-09-1992,1992,21,M,2,Books  Non-Fiction
267134,14-09-1992,1992,21,M,2,Footwear  Kids
267134,14-09-1992,1992,21,M,2,Books  Comics
267134,14-09-1992,1992,21,M,2,Electronics  Cameras
267134,14-09-1992,1992,20,M,2,Books  Non-Fiction
267134,14-09-1992,1992,19,M,2,Clothing  Women
267134,14-09-1992,1992,19,M,2,Clothing  Mens
267134,14-09-1992,1992,19,M,2,Electronics  Personal Appliances
267135,18-07-1977,1977,36,F,4,Bags  Mens
267135,18-07-1977,1977,35,F,4,Home and kitchen  Kitchen
267135,18-07-1977,1977,35,F,4,Home and kitchen  Kitchen
267135,18-07-1977,1977,34,F,4,Home and kitchen  Tools
267139,20-04-1978,1978,35,M,7,Footwear  Mens
267139,20-04-1978,1978,35,M,7,Home and kitchen  Tools
267139,20-04-1978,1978,34,M,7,Books  Fiction
267140,05-11-1986,1986,25,F,5,Clothing  Kids
267143,06-08-1989,1989,24,F,1,Footwear  Women
267143,06-08-1989,1989,24,F,1,Home and kitchen  Kitchen
267143,06-08-1989,1989,24,F,1,Footwear  Women
267143,06-08-1989,1989,23,F,1,Clothing  Kids
267143,06-08-1989,1989,22,F,1,Books  Non-Fiction
267145,07-01-1982,1982,30,F,6,Books  Comics
267145,07-01-1982,1982,30,F,6,Books  Comics
267146,08-11-1990,1990,23,F,6,Books  Academic
267146,08-11-1990,1990,22,F,6,Books  DIY
267146,08-11-1990,1990,22,F,6,Home and kitchen  Tools
267147,04-12-1987,1987,26,M,9,Clothing  Mens
267147,04-12-1987,1987,25,M,9,Electronics  Mobiles
267148,15-06-1975,1975,38,F,7,Books  Academic
267148,15-06-1975,1975,38,F,7,Electronics  Cameras
267148,15-06-1975,1975,37,F,7,Home and kitchen  Bath
267148,15-06-1975,1975,37,F,7,Electronics  Mobiles
267148,15-06-1975,1975,37,F,7,Footwear  Women
267149,29-12-1990,1990,22,M,1,Clothing  Women
267149,29-12-1990,1990,21,M,1,Books  DIY
267151,24-04-1987,1987,26,F,1,Bags  Women
267151,24-04-1987,1987,26,F,1,Bags  Women
267151,24-04-1987,1987,25,F,1,Bags  Women
267151,24-04-1987,1987,25,F,1,Books  Non-Fiction
267151,24-04-1987,1987,24,F,1,Clothing  Kids
267151,24-04-1987,1987,24,F,1,Bags  Mens
267151,24-04-1987,1987,24,F,1,Footwear  Kids
267152,24-06-1982,1982,31,M,6,Books  Comics
267152,24-06-1982,1982,31,M,6,Books  Comics
267152,24-06-1982,1982,30,M,6,Electronics  Audio and video
267152,24-06-1982,1982,30,M,6,Books  Comics
267152,24-06-1982,1982,30,M,6,Bags  Women
267152,24-06-1982,1982,29,M,6,Bags  Mens
267152,24-06-1982,1982,29,M,6,Clothing  Mens
267155,10-11-1990,1990,23,M,7,Footwear  Women
267156,02-10-1991,1991,22,M,1,Books  Non-Fiction
267156,02-10-1991,1991,21,M,1,Footwear  Mens
267156,02-10-1991,1991,20,M,1,Footwear  Women
267157,18-12-1990,1990,22,M,5,Books  Non-Fiction
267157,18-12-1990,1990,21,M,5,Bags  Mens
267157,18-12-1990,1990,21,M,5,Electronics  Cameras
267158,14-05-1974,1974,39,M,5,Electronics  Audio and video
267158,14-05-1974,1974,38,M,5,Bags  Mens
267158,14-05-1974,1974,38,M,5,Bags  Mens
267158,14-05-1974,1974,38,M,5,Books  Comics
267158,14-05-1974,1974,38,M,5,Footwear  Women
267158,14-05-1974,1974,37,M,5,Home and kitchen  Tools
267158,14-05-1974,1974,37,M,5,Books  Non-Fiction
267158,14-05-1974,1974,37,M,5,Books  Comics
267160,19-01-1974,1974,39,M,3,Books  Non-Fiction
267160,19-01-1974,1974,39,M,3,Clothing  Mens
267160,19-01-1974,1974,39,M,3,Bags  Mens
267160,19-01-1974,1974,38,M,3,Home and kitchen  Tools
267160,19-01-1974,1974,38,M,3,Electronics  Cameras
267161,08-05-1981,1981,30,M,9,Bags  Women
267162,26-04-1978,1978,35,F,2,Clothing  Mens
267162,26-04-1978,1978,35,F,2,Clothing  Mens
267162,26-04-1978,1978,35,F,2,Books  DIY
267162,26-04-1978,1978,34,F,2,Footwear  Mens
267163,25-11-1989,1989,24,F,8,Electronics  Cameras
267163,25-11-1989,1989,23,F,8,Footwear  Women
267163,25-11-1989,1989,23,F,8,Footwear  Women
267163,25-11-1989,1989,23,F,8,Bags  Mens
267163,25-11-1989,1989,23,F,8,Books  Academic
267163,25-11-1989,1989,22,F,8,Books  Non-Fiction
267163,25-11-1989,1989,22,F,8,Footwear  Women
